cells,drugs,labels
14,18,8.0
14,19,5.895262
14,20,0.6226772
14,21,1.0738806
14,22,0.2582877
14,23,3.6419744
15,0,0.004999789
15,1,0.9383823
15,2,0.41240022
15,3,8.0
15,4,4.2272463
15,5,6.775072
15,6,6.0388937
15,7,8.0
15,8,8.0
15,9,8.0
15,10,0.06676174
15,11,0.04864376
15,12,0.17154332
15,13,2.1220982
15,14,8.0
15,15,8.0
15,16,8.0
15,17,1.9547869
15,18,8.0
15,19,5.782162
15,20,0.99483645
15,21,1.6377587
15,22,8.0
15,23,3.8272426
16,0,0.0025
16,1,0.036970902
16,2,0.0
16,3,8.0
16,4,8.0
16,5,8.0
16,7,4.943872
16,8,8.0
16,9,8.0
16,10,0.19815251
16,11,0.036663793
16,12,8.0
16,13,8.0
16,14,8.0
16,15,8.0
16,16,8.0
16,17,1.1276772
16,18,8.0
16,19,2.2693079
16,20,0.80969167
16,21,1.2438726
16,22,8.0
16,23,8.0
17,0,0.095161244
17,1,0.10209295
17,2,0.0
17,3,4.9970913
17,4,8.0
17,5,8.0
17,6,0.0
17,7,1.943827
17,8,0.0
17,9,8.0
17,10,0.6782609
17,11,0.045732774
17,12,8.0
17,13,8.0
17,14,4.3729544
17,15,8.0
17,16,8.0
17,17,7.6729093
17,18,8.0
17,19,8.0
17,20,0.3176455
17,21,2.9604504
17,22,8.0
17,23,5.0998464
18,0,0.006434356
18,1,0.064710945
18,2,0.12839118
18,3,8.0
18,4,0.25644666
18,5,6.9086537
18,6,2.2264557
18,7,3.8644028
18,8,8.0
18,9,3.8801663
18,10,0.025441425
18,11,0.013303595
18,12,0.7398853
18,13,8.0
18,14,8.0
18,15,4.206129
18,16,5.4584
18,17,0.19450995
18,18,8.0
18,19,4.8411355
18,20,2.3818192
18,21,0.38525707
18,22,8.0
18,23,2.725785
19,0,0.008545323
19,1,4.924846
19,2,0.0
19,3,8.0
19,4,8.0
19,5,8.0
19,6,8.0
19,7,1.5007056
19,8,7.0549417
19,9,8.0
19,11,0.11732212
19,12,8.0
19,13,8.0
19,14,8.0
19,15,8.0
19,16,8.0
19,17,8.0
19,18,8.0
19,19,8.0
19,20,4.14551
19,21,8.0
19,22,8.0
19,23,4.424172
20,0,0.016337322
20,1,2.3511012
20,2,0.79206234
20,3,8.0
20,4,2.7856276
20,5,8.0
20,6,8.0
20,7,2.9874043
20,8,8.0
20,9,8.0
20,10,0.07231021
20,11,0.037931632
20,12,0.13818637
20,13,1.2715777
20,14,8.0
20,15,8.0
20,16,8.0
20,17,1.4277748
20,18,8.0
20,19,5.5889835
20,20,0.93640953
20,21,1.2241582
20,22,8.0
20,23,4.859763
21,0,0.005203366
21,1,0.13572697
21,2,0.0
21,3,8.0
21,4,0.18320952
21,6,7.8791947
21,7,8.0
21,8,7.5643024
21,9,3.060068
21,10,0.0233486
21,11,0.032399986
21,12,8.0
21,13,8.0
21,14,8.0
21,15,8.0
21,16,8.0
21,17,8.0
21,18,8.0
21,19,8.0
21,20,3.2956812
21,21,8.0
21,22,8.0
21,23,7.390177
22,0,0.0025
22,1,0.37683415
22,2,0.2006582
22,3,8.0
22,4,8.0
22,5,2.1394134
22,6,7.456087
22,7,8.0
22,8,8.0
22,9,8.0
22,10,0.21062939
22,11,0.08835746
22,12,1.60476
22,13,8.0
22,14,8.0
22,16,8.0
22,17,5.1052547
22,18,8.0
22,19,8.0
22,20,0.71558374
22,21,1.7819275
22,22,8.0
22,23,7.9839783
23,0,0.003238873
23,1,0.08975698
23,2,0.0
23,3,8.0
23,4,8.0
23,5,8.0
23,6,8.0
23,7,0.9713986
23,9,8.0
23,10,0.20434438
23,11,0.083499774
23,12,0.32474542
23,13,0.46506146
23,14,0.62597644
23,15,8.0
23,16,8.0
23,17,4.9726343
23,18,8.0
23,19,8.0
23,20,7.147446
23,21,8.0
23,22,8.0
23,23,6.1387877
24,0,0.012214486
24,1,0.28148657
24,2,0.0
24,3,8.0
24,4,8.0
24,5,0.0
24,6,8.0
24,7,8.0
24,8,8.0
24,9,8.0
24,10,0.104652666
24,11,0.08415782
24,12,8.0
24,13,8.0
24,14,8.0
24,15,8.0
24,16,8.0
24,17,8.0
24,18,8.0
24,19,8.0
24,20,8.0
24,21,7.2290487
24,22,8.0
24,23,6.7922664
25,0,0.002803592
25,1,0.14750245
25,2,0.0480474
25,3,8.0
25,4,5.895986
25,5,8.0
25,6,8.0
25,7,8.0
25,8,8.0
25,9,8.0
25,10,0.7643895
25,11,0.04118455
25,12,8.0
25,13,8.0
25,14,8.0
25,15,8.0
25,16,8.0
25,17,8.0
25,18,8.0
25,19,6.8405385
25,20,7.086441
25,21,8.0
25,22,8.0
25,23,4.997859
26,0,0.00982259
26,1,0.05818942
26,2,0.04605921
26,3,8.0
26,4,8.0
26,5,8.0
26,6,8.0
26,8,4.529109
26,9,8.0
26,10,0.28438994
26,11,0.012748002
26,12,8.0
26,13,8.0
26,14,1.6890391
26,15,6.4654546
26,16,8.0
26,17,8.0
26,18,8.0
26,19,4.0589275
26,20,5.1812606
26,21,8.0
26,22,8.0
26,23,3.4904125
27,0,0.002542614
27,1,1.1017526
27,2,0.2691143
27,3,8.0
27,4,8.0
27,5,8.0
27,6,8.0
27,7,3.6630716
27,8,8.0
27,9,8.0
27,10,8.0
27,11,0.05708008
27,12,8.0
27,13,8.0
27,14,7.055198
27,15,8.0
27,16,8.0
27,17,8.0
27,18,8.0
27,19,8.0
27,20,8.0
27,21,7.6263747
27,22,8.0
27,23,8.0
28,0,0.016556622
28,1,8.0
28,2,0.0
28,4,0.116183236
28,5,6.4629507
28,6,6.892541
28,7,8.0
28,8,8.0
28,9,4.4680886
28,10,0.044726733
28,11,0.019058252
28,12,8.0
28,13,8.0
28,15,6.8486347
28,16,8.0
28,17,8.0
28,18,8.0
28,19,8.0
28,20,8.0
28,21,8.0
28,22,8.0
28,23,8.0
29,0,0.005155943
29,1,0.079294346
29,2,0.124761164
29,3,8.0
29,5,6.4086947
29,6,8.0
29,7,4.1045117
29,8,8.0
29,9,8.0
29,10,0.020397235
29,11,0.114801176
29,12,8.0
29,13,8.0
29,14,8.0
29,15,8.0
29,16,8.0
29,17,5.445251
29,18,8.0
29,19,7.5687194
29,20,1.1558797
29,21,5.3957067
29,22,8.0
29,23,3.910805
30,0,0.010283807
30,1,0.37569547
30,2,0.0
30,3,8.0
30,4,4.5997863
30,5,8.0
30,6,0.0
30,7,8.0
30,8,0.0
30,9,8.0
30,10,0.18733622
30,11,0.11038089
30,12,0.25243124
30,13,8.0
30,14,2.7721515
30,15,8.0
30,16,8.0
30,17,2.8243349
30,18,8.0
30,19,8.0
30,20,0.0
30,21,5.210794
30,22,3.0006967
30,23,6.844848
31,0,8.0
31,1,4.397678
31,2,0.0
31,3,8.0
31,4,4.0993447
31,5,8.0
31,6,6.821021
31,8,8.0
31,9,8.0
31,10,0.7770577
31,11,0.054440595
31,12,8.0
31,13,8.0
31,14,0.9852701
31,15,8.0
31,16,8.0
31,17,3.098077
31,18,8.0
31,19,8.0
31,20,8.0
31,22,8.0
31,23,8.0
32,0,0.09992994
32,1,0.27757472
32,2,1.6368029
32,3,8.0
32,4,8.0
32,5,8.0
32,6,8.0
32,7,8.0
32,8,8.0
32,9,8.0
32,10,0.006673547
32,11,0.5973054
32,12,0.08952288
32,14,8.0
32,15,8.0
32,16,8.0
32,17,6.354581
32,18,8.0
32,19,8.0
32,21,8.0
32,22,2.2069776
32,23,8.0
33,0,8.0
33,1,1.2777458
33,2,0.0
33,3,8.0
33,4,8.0
33,5,8.0
33,6,0.0
33,7,3.638047
33,8,8.0
33,9,8.0
33,10,0.0277278
33,11,0.033166956
33,13,8.0
33,14,8.0
33,15,8.0
33,16,8.0
33,17,3.1949224
33,18,8.0
33,19,8.0
33,20,3.5102
33,21,8.0
33,22,8.0
33,23,8.0
34,0,0.012742911
34,1,2.4707022
34,2,2.4175763
34,3,5.1828527
34,4,8.0
34,5,8.0
34,6,8.0
34,7,2.7001128
34,8,8.0
34,9,8.0
34,10,0.4203893
34,11,0.10296394
34,12,3.0273192
34,13,8.0
34,14,3.0291336
34,15,8.0
34,16,8.0
34,17,8.0
34,18,8.0
34,19,8.0
34,20,0.915782
34,21,8.0
34,22,8.0
34,23,7.215181
35,0,0.006088181
35,1,1.7661213
35,2,0.0
35,3,0.59518045
35,4,1.9516664
35,5,7.762419
35,6,0.0
35,8,0.0
35,9,0.0
35,10,0.18384103
35,11,0.051543295
35,12,0.30905372
35,13,3.317574
35,14,1.6952778
35,15,8.0
35,16,8.0
35,17,0.79547656
35,18,8.0
35,19,3.533518
35,20,0.0
35,21,0.6903496
35,22,5.935973
35,23,1.1861717
36,0,0.002677772
36,1,0.11951409
36,2,0.0
36,3,0.24757698
36,4,0.68877125
36,5,8.0
36,6,0.0
36,7,0.465476
36,8,8.0
36,9,8.0
36,10,0.16681878
36,11,0.051821172
36,12,0.1338901
36,13,0.43797702
36,14,1.1805
36,15,8.0
36,16,8.0
36,18,8.0
36,19,5.0776453
36,20,2.6564608
36,21,3.846339
36,22,8.0
36,23,7.209641
37,0,0.005585133
37,1,0.5238595
37,2,0.2857124
37,3,8.0
37,4,8.0
37,5,8.0
37,6,8.0
37,7,8.0
37,8,8.0
37,9,8.0
37,10,0.09958667
37,11,0.08087268
37,12,8.0
37,13,8.0
37,14,8.0
37,15,8.0
37,16,8.0
37,17,5.521906
37,18,8.0
37,19,7.8058257
37,20,8.0
37,21,3.5341694
37,22,8.0
38,0,0.016368471
38,1,0.6095316
38,2,0.26240698
38,3,0.87051445
38,4,1.8995482
38,5,8.0
38,6,8.0
38,8,8.0
38,9,8.0
38,10,0.1753399
38,11,0.028650077
38,12,0.67953324
38,13,3.0142796
38,14,1.5806607
38,15,8.0
38,16,8.0
38,17,2.2811565
38,18,5.117347
38,19,8.0
38,20,0.65069425
38,22,8.0
38,23,8.0
39,0,0.020688187
39,1,2.0194654
39,2,1.8653108
39,3,8.0
39,4,8.0
39,5,8.0
39,6,8.0
39,7,8.0
39,8,8.0
39,9,8.0
39,10,0.103493586
39,11,0.15430507
39,12,8.0
39,13,8.0
39,15,8.0
39,16,8.0
39,17,8.0
39,18,8.0
39,19,8.0
39,20,1.6761926
39,21,6.9186373
39,22,8.0
40,0,8.0
40,1,0.45912713
40,2,0.0
40,3,3.2256584
40,4,0.4945876
40,5,8.0
40,6,8.0
40,7,2.2233453
40,8,8.0
40,9,8.0
40,11,0.046347372
40,12,3.0645175
40,13,8.0
40,14,0.85342044
40,15,8.0
40,16,8.0
40,17,7.7247105
40,18,8.0
40,19,8.0
40,20,8.0
40,21,5.7182975
40,22,8.0
40,23,8.0
41,0,0.003513228
41,1,0.96733326
41,2,0.0
41,3,7.8079844
41,4,8.0
41,5,8.0
41,6,0.0
41,7,8.0
41,8,0.0
41,9,0.0
41,10,0.18347709
41,11,0.07592098
41,12,0.16213965
41,13,3.6640282
41,14,4.7059965
41,15,8.0
41,16,8.0
41,17,2.47644
41,18,8.0
41,19,3.9273612
41,20,0.0
41,22,0.8094176
41,23,6.3272095
42,0,0.010846031
42,1,8.0
42,2,0.34567094
42,3,8.0
42,4,8.0
42,5,8.0
42,6,6.332071
42,7,8.0
42,8,8.0
42,9,6.5854416
42,10,0.14104521
42,11,0.029613037
42,12,8.0
42,13,8.0
42,14,8.0
42,15,8.0
42,16,8.0
42,17,8.0
42,18,8.0
42,19,8.0
42,20,6.142372
42,21,8.0
42,22,8.0
42,23,8.0
43,0,0.002542614
43,1,1.2114557
43,2,0.87553024
43,3,8.0
43,4,8.0
43,5,8.0
43,6,0.062944785
43,7,8.0
43,8,8.0
43,9,8.0
43,10,0.046125766
43,11,0.06853135
43,12,0.07785797
43,13,0.50372756
43,14,1.1035651
43,15,8.0
43,16,8.0
43,17,0.43274644
43,18,8.0
43,20,1.1616116
43,21,0.6714189
43,22,8.0
43,23,8.0
44,0,0.025275866
44,1,1.7450856
44,2,0.77856326
44,3,8.0
44,4,8.0
44,5,8.0
44,6,8.0
44,7,8.0
44,8,8.0
44,9,8.0
44,10,1.0195287
44,11,0.09561697
44,12,8.0
44,13,8.0
44,14,8.0
44,15,8.0
44,16,8.0
44,17,8.0
44,18,8.0
44,19,8.0
44,20,8.0
44,21,4.411481
44,22,8.0
44,23,8.0
45,0,0.27403277
45,1,0.3159859
45,2,0.0
45,3,0.6846676
45,5,8.0
45,6,0.0
45,10,0.2632751
45,11,0.038146086
45,12,0.7197621
45,13,8.0
45,14,0.6764712
45,15,8.0
45,16,8.0
45,17,2.3292236
45,18,8.0
45,19,8.0
45,20,8.0
45,21,2.1698642
45,22,8.0
45,23,8.0
46,0,0.007160429
46,1,0.60308635
46,2,0.26527655
46,3,3.049771
46,4,0.6759933
46,5,7.161294
46,6,8.0
46,7,4.032824
46,8,8.0
46,9,8.0
46,10,0.1658198
46,11,0.018227296
46,12,8.0
46,13,8.0
46,14,6.0634346
46,15,8.0
46,16,8.0
46,17,7.182006
46,18,8.0
46,19,8.0
46,20,0.26710027
46,21,3.2028465
46,22,8.0
46,23,2.610425
47,0,0.007673397
47,1,0.6853621
47,2,0.0
47,3,8.0
47,4,8.0
47,5,8.0
47,6,0.0
47,7,8.0
47,8,0.0
47,9,8.0
47,10,0.029792815
47,11,0.013031741
47,12,0.005780043
47,13,0.011546331
47,14,3.3361256
47,15,8.0
47,16,8.0
47,17,1.5600355
47,18,8.0
47,19,3.5218668
47,20,3.0137703
47,22,8.0
47,23,3.8457716
48,0,0.004356804
48,1,0.042425834
48,2,0.034480847
48,3,8.0
48,4,8.0
48,5,8.0
48,6,8.0
48,7,2.4713476
48,8,1.7498909
48,9,8.0
48,10,0.479196
48,11,0.042536777
48,12,8.0
48,13,8.0
48,14,8.0
48,15,8.0
48,16,8.0
48,17,8.0
48,18,8.0
48,19,8.0
48,20,0.20846401
48,21,8.0
48,22,8.0
48,23,0.1399608
49,0,0.002542614
49,1,0.06926268
49,2,0.0
49,3,8.0
49,4,8.0
49,5,3.5597787
49,6,8.0
49,7,8.0
49,8,7.19139
49,9,6.495519
49,10,0.014756449
49,11,0.039255973
49,13,0.0493892
49,14,8.0
49,15,8.0
49,16,8.0
49,17,2.701482
49,18,8.0
49,20,0.60628176
49,21,0.85494256
49,22,0.39423144
49,23,5.775238
50,1,0.5701577
50,2,0.3590886
50,3,8.0
50,4,6.295312
50,5,6.6733274
50,6,4.9912605
50,7,8.0
50,8,6.832452
50,9,8.0
50,10,1.5691688
50,11,0.06702995
50,12,8.0
50,13,8.0
50,14,8.0
50,15,8.0
50,16,8.0
50,17,1.4502783
50,18,8.0
50,19,6.6928334
50,20,0.26889938
50,21,0.32995504
50,22,8.0
50,23,3.1599376
51,0,0.008852645
51,1,1.0321513
51,2,0.5789662
51,3,8.0
51,4,8.0
51,5,8.0
51,6,7.3578925
51,7,8.0
51,8,8.0
51,9,8.0
51,10,0.06265669
51,11,0.029574396
51,12,0.012509198
51,13,0.12334336
51,15,7.2866907
51,16,6.9819508
51,17,8.0
51,18,8.0
51,19,8.0
51,20,0.66438055
51,21,8.0
51,22,0.5541653
51,23,8.0
52,0,0.020055767
52,1,0.49293405
52,2,0.0
52,3,7.229937
52,4,8.0
52,5,8.0
52,6,0.0
52,7,8.0
52,9,8.0
52,11,0.109763704
52,12,0.21773562
52,13,2.6750524
52,14,8.0
52,15,8.0
52,16,8.0
52,17,3.3439245
52,18,8.0
52,19,8.0
52,20,0.0
52,21,8.0
52,22,4.039706
52,23,5.688858
53,0,0.03195561
53,1,1.0308204
53,2,0.49182218
53,3,8.0
53,4,8.0
53,5,4.65459
53,6,8.0
53,7,8.0
53,8,8.0
53,9,8.0
53,10,0.60898876
53,12,8.0
53,13,8.0
53,14,8.0
53,15,8.0
53,16,8.0
53,17,8.0
53,18,8.0
53,19,8.0
53,20,6.4419584
53,21,7.618295
53,22,8.0
53,23,8.0
54,0,8.0
54,1,2.0824096
54,2,1.2308522
54,3,8.0
54,4,8.0
54,5,8.0
54,6,7.6868305
54,7,8.0
54,8,8.0
54,9,8.0
54,10,8.0
54,11,0.1580597
54,12,8.0
54,13,8.0
54,14,8.0
54,15,8.0
54,16,8.0
54,17,8.0
54,18,8.0
54,19,8.0
54,20,8.0
54,21,4.67724
54,22,8.0
54,23,8.0
55,0,0.01918957
55,1,1.9674096
55,2,0.0
55,3,8.0
55,4,8.0
55,5,8.0
55,6,8.0
55,7,8.0
55,8,8.0
55,9,8.0
55,10,0.3474384
55,11,0.10595974
55,12,8.0
55,13,8.0
55,14,8.0
55,15,8.0
55,16,8.0
55,17,7.504934
55,18,8.0
55,19,8.0
55,20,1.8053476
55,21,2.0719752
55,22,8.0
55,23,8.0
56,0,0.010945285
56,1,0.09071204
56,2,0.18957986
56,3,8.0
56,4,8.0
56,5,8.0
56,6,8.0
56,7,8.0
56,8,8.0
56,9,8.0
56,10,0.47791684
56,11,0.037284594
56,12,8.0
56,13,8.0
56,14,8.0
56,15,8.0
56,16,8.0
56,17,8.0
56,18,8.0
56,19,8.0
56,20,8.0
56,21,8.0
56,22,8.0
56,23,8.0
57,0,0.021760648
57,1,0.36508462
57,2,0.08504415
57,3,8.0
57,4,8.0
57,5,5.0665035
57,6,8.0
57,7,8.0
57,8,8.0
57,9,8.0
57,10,0.27600572
57,11,0.13980055
57,12,8.0
57,14,8.0
57,15,8.0
57,16,8.0
57,17,8.0
57,18,8.0
57,19,8.0
57,20,0.2864683
57,21,3.7816575
57,22,2.6529129
57,23,8.0
58,0,0.0025
58,1,0.018882528
58,2,0.011414592
58,3,8.0
58,4,6.8967776
58,5,4.3074822
58,6,6.2644415
58,7,8.0
58,8,2.087406
58,9,0.21074681
58,10,0.035145033
58,11,0.016950892
58,12,8.0
58,13,8.0
58,14,3.8337152
58,15,1.9742519
58,16,8.0
58,17,5.4282966
58,18,8.0
58,20,0.3899957
58,21,0.009624531
58,22,8.0
58,23,4.2847795
59,0,0.013300325
59,1,2.9410498
59,2,0.0
59,3,8.0
59,4,8.0
59,5,8.0
59,6,8.0
59,8,3.1744852
59,9,8.0
59,10,0.23898962
59,11,0.09521681
59,12,8.0
59,13,8.0
59,14,2.906109
59,15,8.0
59,16,8.0
59,17,8.0
59,18,8.0
59,19,8.0
59,20,6.785071
59,21,8.0
59,22,8.0
59,23,8.0
60,1,1.8791447
60,2,0.5849829
60,3,8.0
60,4,8.0
60,5,8.0
60,6,8.0
60,7,8.0
60,8,8.0
60,9,8.0
60,10,0.31992754
60,11,0.09311076
60,12,8.0
60,13,8.0
60,14,8.0
60,15,8.0
60,16,8.0
60,17,8.0
60,18,8.0
60,19,8.0
60,20,8.0
60,21,8.0
60,22,8.0
60,23,8.0
61,0,0.005783329
61,1,0.16582999
61,2,0.0
61,3,8.0
61,4,8.0
61,5,7.8328524
61,6,6.0586524
61,7,8.0
61,8,8.0
61,9,7.2636685
61,10,0.69521314
61,11,0.049470447
61,12,8.0
61,13,8.0
61,14,8.0
61,15,8.0
61,16,8.0
61,17,0.8515085
61,18,8.0
61,19,6.1438823
61,20,3.5144625
61,21,0.89431643
61,22,8.0
62,0,0.002542614
62,1,0.2592855
62,2,0.0946001
62,3,8.0
62,4,1.7066227
62,6,8.0
62,7,3.8394501
62,8,4.0482345
62,9,0.62389576
62,10,0.40968505
62,11,0.014362829
62,12,8.0
62,13,8.0
62,14,8.0
62,15,2.65165
62,16,2.5956695
62,17,1.2206657
62,18,8.0
62,19,8.0
62,20,1.1421372
62,21,0.768781
62,22,8.0
62,23,0.84033126
63,0,0.00808272
63,1,0.41039684
63,2,0.19849677
63,3,5.400848
63,4,8.0
63,5,8.0
63,6,8.0
63,7,2.6467662
63,8,8.0
63,9,8.0
63,10,0.04496924
63,11,0.024278019
63,12,8.0
63,14,3.4519134
63,15,8.0
63,16,8.0
63,17,6.6821494
63,18,8.0
63,19,7.105299
63,20,0.30686337
63,21,2.6891022
63,22,8.0
63,23,2.8034568
64,0,0.00758911
64,1,0.2003625
64,2,0.0
64,3,8.0
64,4,8.0
64,5,8.0
64,6,0.0
64,7,5.4506907
64,8,0.0
64,9,8.0
64,10,0.12093988
64,11,0.042865414
64,12,0.065534264
64,13,1.0400459
64,14,8.0
64,15,8.0
64,16,8.0
64,17,8.0
64,18,0.076898806
64,19,8.0
64,20,0.0
64,21,1.319583
64,22,8.0
64,23,8.0
65,0,0.018220019
65,1,0.14400524
65,2,0.0
65,3,8.0
65,4,8.0
65,5,8.0
65,6,8.0
65,7,8.0
65,8,8.0
65,9,8.0
65,10,1.7561114
65,11,0.29121146
65,12,8.0
65,13,8.0
65,14,8.0
65,15,8.0
65,16,8.0
65,17,8.0
65,18,8.0
65,19,8.0
65,20,8.0
65,21,8.0
65,22,8.0
65,23,8.0
66,0,0.0025
66,1,0.0932668
66,2,0.1240007
66,3,8.0
66,4,6.372372
66,5,8.0
66,6,8.0
66,7,4.082503
66,8,8.0
66,9,8.0
66,10,0.018749278
66,11,0.044501934
66,12,0.045943316
66,13,0.7384546
66,14,4.7731977
66,15,0.27125594
66,16,8.0
66,17,5.1641765
66,18,8.0
66,19,0.039122928
66,20,8.0
66,21,2.2442431
66,22,8.0
66,23,8.0
67,0,8.0
67,1,2.2943
67,2,0.91006017
67,3,8.0
67,5,8.0
67,6,8.0
67,7,8.0
67,8,8.0
67,9,8.0
67,10,0.3873816
67,11,0.14477713
67,12,8.0
67,13,8.0
67,14,2.8672638
67,15,8.0
67,16,8.0
67,17,8.0
67,18,8.0
67,19,8.0
67,20,6.3364496
67,21,8.0
67,22,8.0
67,23,8.0
68,0,0.009098331
68,1,1.2887455
68,2,0.9222903
68,3,8.0
68,4,8.0
