cells,drugs,labels
1,89,4.2907834
1,90,4.6654353
1,91,2.890307
1,93,0.6318306
1,94,1.5227152
1,96,3.7419934
1,97,0.53470975
1,98,4.544041
1,100,3.0115612
1,101,2.4973288
1,102,4.288496
1,103,1.8466153
1,104,3.1353183
1,105,4.0152116
1,108,4.3142414
1,109,1.6431894
1,111,3.429762
1,112,2.8612845
1,113,4.514362
1,115,-1.400481
1,116,-5.7205667
1,117,3.469443
1,118,1.476665
1,119,-0.90133095
1,121,5.2058005
1,122,3.0901134
1,125,2.3075626
1,126,5.374721
1,127,3.300246
1,129,5.7197156
1,130,2.5503397
1,131,4.471362
1,134,4.1490216
1,135,1.8478018
1,136,0.74691737
1,139,2.4401302
1,140,3.4286697
1,142,-3.0810483
1,144,1.7461205
1,145,0.75506115
1,147,0.19637564
1,148,1.7426158
1,149,4.7739453
1,150,4.3181286
1,153,2.187243
1,154,3.0465076
1,155,-0.22206499
1,156,-2.3577266
1,157,4.527104
1,158,0.52358556
1,160,1.6847647
1,161,2.6526196
1,162,1.246066
1,163,0.12929535
1,164,-0.042045318
1,165,3.2075024
1,166,2.9081128
1,167,2.7603312
1,168,4.3302755
1,169,-4.1049585
1,170,3.4972672
1,171,-0.23809119
1,173,0.8639843
1,174,5.058167
1,175,-0.2285394
1,176,3.8094883
1,177,-0.9147184
1,178,2.6862319
1,179,0.42447805
1,180,4.340627
1,181,4.1766315
1,184,2.0196545
1,186,2.3010726
1,187,0.43711075
1,188,1.4970005
1,189,2.3410606
1,192,5.0623093
1,193,2.5829415
1,195,3.6357553
1,196,4.354161
1,198,4.560819
1,200,2.9987595
1,201,3.7109835
1,202,5.2426314
1,203,-0.5283309
1,205,-0.22391896
1,207,-0.13215038
1,208,-3.3646703
1,209,4.539138
1,210,2.1861439
1,211,1.0018246
1,212,1.5358742
1,214,1.6853087
1,215,4.8493624
1,216,3.8186831
1,217,0.3804252
1,219,3.5365806
1,221,4.219939
1,222,2.5450609
1,223,4.1178
1,224,0.26539165
1,225,-2.2592292
1,226,1.4229969
1,227,4.56129
2,0,2.964274
2,1,2.1191087
2,2,2.5630693
2,3,4.707996
2,4,4.251527
2,9,5.6044474
2,10,-0.26299196
2,12,8.312888
2,15,-1.5457687
2,17,0.89442754
2,18,1.7154593
2,19,-3.707244
2,21,2.819091
2,22,3.7494392
2,27,4.2925205
2,28,2.1362605
2,31,5.2729287
2,41,-5.274668
2,42,3.6090086
2,43,-5.7511334
2,45,-0.26882982
2,46,5.7327356
2,47,5.807988
2,48,0.6057639
2,51,5.2729287
2,52,4.4495306
2,53,2.3488617
2,54,3.5660958
2,55,3.5745456
2,56,2.300913
2,58,5.108755
2,59,3.7778146
2,60,-2.5845506
2,62,2.6370924
2,63,-4.8425407
2,67,1.3329078
2,68,1.421224
2,72,-2.756125
2,73,2.544667
2,75,1.8465016
2,76,-4.1908307
2,77,3.3152242
2,80,-0.23156506
2,83,3.1184893
2,85,-0.11214634
2,86,-0.21368761
2,87,2.6032357
2,88,0.6498272
2,89,3.417598
2,90,4.173326
2,91,3.3105032
2,93,0.21018435
2,94,3.0515995
2,95,1.5766865
2,96,3.3512406
2,98,3.2848163
2,99,3.032902
2,100,2.5746756
2,101,1.2057748
2,102,4.577824
2,103,3.2197545
2,104,2.0341938
2,105,4.2983184
2,106,1.5920967
2,108,3.8258004
2,109,2.1705487
2,112,2.5847208
2,113,3.7027867
2,116,-5.3815
2,117,4.062337
2,119,0.047318183
2,121,4.6401954
2,122,4.1045566
2,123,-1.8903862
2,125,2.2455616
2,126,4.730387
2,127,5.0218945
2,128,2.957243
2,129,4.2733626
2,130,4.2623916
2,131,4.4138327
2,134,3.7376692
2,135,1.3789052
2,136,0.36318123
2,138,-0.07873746
2,139,2.192016
2,140,1.6479248
2,142,0.75536174
2,144,2.4714305
2,145,1.5435426
2,147,-0.22273755
2,148,2.3546863
2,149,4.5878534
2,150,4.4567676
2,152,-0.5062954
2,154,3.223385
2,155,0.14890784
2,156,0.5434534
2,158,-0.12946409
2,160,0.113336876
2,161,2.2980344
2,162,0.14204489
2,163,3.2581005
2,164,2.7906616
2,165,2.2934606
2,166,2.7529023
2,167,2.230768
2,168,3.8785136
2,169,-2.1305854
2,170,3.4916933
2,171,-0.39459464
2,172,2.0415492
2,173,0.41468272
2,174,4.603498
2,175,1.815103
2,176,2.8933458
2,177,-0.17521913
2,178,4.5053487
2,179,0.66369283
2,180,1.9332039
2,181,4.0450583
2,182,2.2378087
2,183,1.124854
2,184,2.4649234
2,185,0.53080106
2,187,4.4456244
2,188,0.35521877
2,189,2.5519745
2,190,4.007523
2,192,4.1747813
2,193,1.1385968
2,194,1.9904034
2,195,3.8634913
2,196,3.8889723
2,198,4.8258643
2,199,4.55425
2,200,0.7330677
2,201,3.5475397
2,202,4.183692
2,203,-0.19491059
2,204,1.5110959
2,206,2.1642373
2,207,0.07384384
2,208,-2.530994
2,209,4.925992
2,210,3.0141356
2,211,1.7442653
2,212,2.5510283
2,213,4.447085
2,214,1.9010743
2,215,4.4514594
2,216,4.3113103
2,217,3.345321
2,218,6.387324
2,219,2.4054224
2,220,3.802109
2,221,3.262168
2,222,3.1363688
2,223,3.764693
2,224,0.4514225
2,225,-3.4439633
2,226,-2.7179182
2,227,4.5412116
3,0,2.9916365
3,1,2.6608703
3,2,2.59556
3,3,3.7404528
3,4,3.5148487
3,5,2.7561815
3,6,3.7658672
3,7,1.587172
3,9,5.595628
3,10,-3.491516
3,12,8.019998
3,15,-2.935656
3,16,-0.21408616
3,17,-0.34459805
3,18,5.624375
3,19,-2.9964502
3,20,3.3598144
3,21,3.7979681
3,22,3.9150248
3,27,4.4218307
3,28,1.9792378
3,29,3.4299657
3,31,2.7414908
3,32,3.3428257
3,33,3.2264924
3,34,2.1080158
3,38,-3.8410704
3,39,5.0627856
3,41,-4.6494684
3,42,4.668012
3,43,-4.6166577
3,45,-0.49877486
3,46,2.298389
3,47,6.3650727
3,48,1.4509455
3,49,-0.778895
3,51,4.549875
3,52,4.960446
3,54,3.8662171
3,55,3.689797
3,56,2.2999582
3,57,1.7551254
3,58,5.193749
3,59,3.121461
3,60,-2.4026375
3,61,0.095995024
3,62,3.8457522
3,63,-4.0374064
3,64,1.416948
3,66,3.128074
3,67,-1.0757487
3,68,0.5716825
3,69,2.8496299
3,71,3.6790836
3,72,-2.458156
3,73,-0.4076096
3,75,-0.51375335
3,76,-4.125172
3,77,1.2148068
3,80,-1.389899
3,81,4.292027
3,82,3.3535414
3,83,2.580443
3,84,0.225636
3,85,0.8170982
3,86,0.21073046
3,87,4.096068
3,88,1.5269979
3,89,3.4542801
3,90,2.6828253
3,91,1.7209629
3,92,4.0815816
3,93,0.18122903
3,94,-0.755294
3,96,3.5101001
3,98,3.8424656
3,99,1.86179
3,100,0.47976673
3,102,3.050241
3,103,0.9962152
3,104,2.0795612
3,105,4.053575
3,106,3.369338
3,107,0.5438416
3,108,2.3216035
3,109,1.0624152
3,110,1.7833539
3,112,1.1027439
3,113,4.28334
3,114,3.1046376
3,116,-5.841138
3,117,1.9459376
3,118,2.768038
3,119,-0.54977065
3,120,0.26345268
3,121,4.109771
3,122,1.7764635
3,124,2.1226022
3,125,2.518943
3,126,4.5819144
3,127,3.5846
3,129,4.667275
3,130,2.8475382
3,131,4.3406854
3,132,3.2030811
3,133,2.7866094
3,134,3.1724653
3,135,-0.1857456
3,136,0.22196314
3,137,2.1285243
3,138,0.85915
3,139,2.9845514
3,140,0.4712908
3,141,3.9596145
3,142,-3.6614864
3,143,2.2982736
3,144,0.7974503
3,145,1.6636358
3,146,2.93831
3,147,-1.7262264
3,148,0.708041
3,150,3.1178496
3,151,2.7236204
3,152,0.8225727
3,154,3.6722925
3,155,-1.1850535
3,156,-2.097477
3,158,-1.8801175
3,159,1.9815003
3,160,0.6268044
3,161,-0.38393527
3,163,0.21113664
3,164,0.79189885
3,165,3.620789
3,166,3.0717437
3,167,0.9775535
3,168,3.0736337
3,169,-4.555664
3,170,2.3615966
3,171,-0.0895679
3,172,1.259116
3,173,0.2808696
3,174,3.0807931
3,175,0.060714494
3,176,1.7351458
3,177,-2.3053296
3,178,2.4677377
3,179,0.03581779
3,180,2.5992877
3,181,2.6000736
3,182,3.2309985
3,184,1.6349872
3,185,1.0989496
3,187,0.28466913
3,188,1.8234199
3,189,1.2021879
3,190,2.456927
3,191,4.7329516
3,192,4.7275314
3,194,2.4884324
3,195,2.649653
3,196,2.0473156
3,197,3.4908125
3,198,5.1835904
3,200,1.0999414
3,201,2.798863
3,202,4.620396
3,203,0.23981874
3,204,1.8000593
3,205,-0.58265245
3,206,2.5168362
3,207,0.42881912
3,208,-2.6864357
3,209,3.8976567
3,210,2.3139777
3,211,-0.106409326
3,212,1.1921759
3,213,4.859182
3,214,0.9944905
3,215,2.8861852
3,216,3.1897311
3,217,-0.4324311
3,218,4.9521246
3,219,2.208883
3,220,1.5893812
3,221,4.166515
3,222,1.1357827
3,223,4.267598
3,224,0.3218866
3,225,-3.2066574
3,226,-2.2003849
3,227,3.3939857
4,1,2.9023561
4,2,2.6724782
4,3,1.9371599
4,4,3.4061983
4,5,2.9019363
4,6,5.443499
4,7,3.102097
4,8,0.16745496
4,9,5.904012
4,10,0.30313012
4,11,-1.5624645
4,13,8.124295
4,14,-6.6154194
4,15,-0.15898576
4,16,0.09609116
4,17,2.3454921
4,18,3.2850647
4,19,-2.4100225
4,20,4.271819
4,21,4.8620257
4,22,5.1889424
4,23,2.1520257
4,25,-1.4614708
4,26,-6.7371345
4,27,3.8513834
4,28,1.3894453
4,29,5.476813
4,30,3.9990506
4,31,1.1791173
4,32,3.5717866
4,33,3.5717866
4,34,3.372302
4,35,4.217683
4,36,-5.3130136
4,37,-4.4556074
4,38,-4.399872
4,39,5.3922544
4,40,4.536047
4,41,-3.1390445
4,43,-3.4753647
4,44,0.8806158
4,45,0.88186085
4,46,3.3769588
4,47,6.451296
4,48,2.008116
4,49,0.38040218
4,50,1.9647708
4,51,5.123261
4,52,3.0531402
4,53,2.8718438
4,54,4.3571863
4,55,3.8069937
4,56,2.5240414
4,57,2.989731
4,58,5.3997526
4,59,3.377634
4,60,-2.0331802
4,61,0.5683932
4,62,1.8480939
4,63,-3.565445
4,64,3.0576997
4,65,0.17959216
4,66,3.2373247
4,67,-0.4693319
4,68,1.7518209
4,69,3.1843815
4,71,5.453608
4,72,-3.8041446
4,73,0.8350724
4,74,0.30519018
4,75,0.49972883
4,76,-4.0866237
4,77,-0.38522586
4,78,-3.4831274
4,79,3.5384457
4,80,-3.1745665
4,81,4.274334
4,82,4.372855
4,83,1.5365143
4,84,0.35771585
4,85,1.1601928
4,86,0.22622906
4,87,4.2441597
4,88,1.3222067
4,89,1.7874773
4,90,4.426893
4,91,0.7252978
4,92,4.999339
4,93,0.43645725
4,94,0.14293727
4,95,1.6841707
4,96,3.8600862
4,97,1.6669729
4,98,1.9295365
4,99,3.2954783
4,100,-0.28287187
4,101,1.4827931
4,102,2.1336718
4,103,0.28903088
4,104,2.838833
4,105,3.9976804
4,106,3.3880365
4,107,1.7017585
4,108,4.108065
4,109,1.3137071
4,110,3.4920983
4,111,2.6308262
4,112,-0.46350658
4,113,4.3411016
4,114,2.627316
4,115,-1.7549481
4,116,-5.8906317
4,117,3.6620026
4,118,0.68746525
4,119,-1.3829618
4,120,0.9160345
4,121,3.9378562
4,122,3.498603
4,123,-0.83703685
4,124,3.129365
4,125,2.629998
4,126,3.8147717
4,127,3.5612178
4,128,2.984812
4,129,5.1325006
4,130,4.4962497
4,131,2.4258978
4,132,3.5443668
4,133,4.4337597
4,134,2.4229145
4,135,-1.9202747
4,136,-1.9442761
4,137,2.6043122
4,138,2.2382307
4,139,1.6635405
4,140,-0.83214575
4,141,4.015003
4,142,-4.110285
4,143,1.6148996
4,144,2.473856
4,145,1.7493827
4,146,3.3854096
4,147,-0.8542339
4,148,-0.4238904
4,149,-1.7934183
4,150,2.482725
4,151,3.044185
4,152,-0.7355062
4,153,1.257938
4,155,-2.7109158
4,156,-2.8466115
4,157,3.72851
4,158,-3.684976
4,159,4.1953015
4,160,0.19736683
4,161,1.0239635
4,162,-1.9860399
4,163,-0.3839185
4,164,0.2245727
4,165,5.4224443
4,166,1.0997171
4,167,2.516332
4,168,3.5742164
4,169,-7.0653787
4,170,0.5856202
4,171,0.41554013
4,172,0.65125376
4,173,0.45886788
4,174,0.6515114
4,175,-2.2573085
4,176,3.4558938
4,177,-1.9453012
4,178,3.9504352
4,179,-2.023473
4,180,2.4837098
4,181,2.787558
4,182,4.2294984
4,183,2.1908062
4,184,1.3678142
4,185,0.62733203
4,186,3.346795
4,187,1.2891768
4,188,0.841997
4,189,-0.67508054
4,190,2.4701283
4,191,2.2930534
4,192,5.1270084
4,193,-2.2486348
4,194,2.0098038
4,195,2.4949756
4,196,1.2732642
4,197,5.124403
4,198,1.5771413
4,199,3.3693244
4,200,0.5667033
4,201,1.4754343
4,202,4.4046497
4,203,0.10161277
4,204,2.0320063
4,205,-2.3361545
4,206,2.637426
4,207,0.50403875
4,208,-2.671023
4,209,4.2593102
4,210,0.9640128
4,211,-1.0353497
4,212,1.1630343
4,213,3.732854
4,214,-0.015049978
4,215,2.80831
4,216,2.518222
4,217,-0.8468363
4,218,6.3935614
4,219,1.2594817
4,220,3.3411164
4,221,4.094364
4,222,0.7751284
4,223,3.171689
4,224,0.071166664
4,225,-2.947458
4,226,0.23292653
4,227,3.3294652
5,0,3.1851785
5,1,2.0091946
5,2,1.8453062
5,3,0.6153205
5,4,3.0096464
5,5,0.7694156
5,6,2.5188649
5,7,2.3081026
5,8,0.5807791
5,9,5.774001
5,10,-3.8709667
5,11,-1.3044127
5,12,4.8842726
5,13,7.433367
5,14,-7.4028316
5,15,-3.4953218
5,16,0.07953174
5,17,-0.27374431
5,18,3.719741
5,19,-4.2752333
5,20,3.3561857
5,21,2.2449954
5,22,3.636207
5,23,1.6828026
5,24,-2.363364
5,25,-1.8775494
5,26,-7.503516
5,27,3.6897755
5,28,0.6206287
5,30,4.46181
5,31,1.2734183
5,32,3.185231
5,33,1.6955029
5,34,2.7031834
5,35,4.0650086
5,36,-5.2686777
5,37,-5.493555
5,38,-7.1380177
5,39,5.2466626
5,41,-4.437299
5,42,3.7632465
5,43,-5.006017
5,44,-0.4571195
5,45,-0.65980273
5,46,3.019317
5,47,6.1167665
5,48,0.20264263
5,49,-1.4949421
5,50,1.83366
5,51,3.6829498
5,52,3.184863
5,53,2.3182847
5,54,4.06142
5,55,2.428025
5,56,1.9335998
5,57,1.0009018
5,58,4.2037797
5,59,2.4693208
5,60,-2.4519756
5,61,-0.023086984
5,62,1.9851296
5,63,-5.1797347
5,64,1.321293
5,65,1.2501107
5,66,2.969057
5,67,-1.3197968
5,68,-2.119496
5,69,2.9757059
5,70,0.87712395
5,71,3.2763324
5,72,-2.3920097
5,73,-1.0260553
5,74,0.18932723
5,75,0.79829544
5,76,-4.6410055
5,77,-0.4306702
5,78,-2.8854294
5,79,2.3816283
5,80,-2.2533026
5,81,4.033771
5,83,1.3846045
5,84,0.022681504
5,85,1.079315
5,86,-0.8069778
5,87,3.4739027
5,88,1.342432
5,89,2.3727465
5,90,3.2441816
5,91,1.0634159
5,92,2.0971687
5,93,-1.5556173
5,94,-0.09050403
5,95,1.4566363
5,96,2.3174093
5,97,1.7620893
5,98,2.8337681
5,99,3.2271354
5,100,-1.5323195
5,101,2.1672182
5,102,0.98720324
5,103,-0.053822406
5,104,1.1274908
5,105,2.2512228
5,106,3.073811
5,107,0.7630809
5,108,2.0522146
5,110,3.1913707
5,111,2.6697602
5,112,-0.482659
5,113,4.541311
5,114,2.4637809
5,115,-1.7079954
5,116,-5.804818
5,117,2.4959483
5,118,0.7028867
5,119,-1.2852376
5,120,0.27783093
5,121,2.5605266
5,122,3.7340655
5,123,-1.1323651
5,124,2.9596193
5,125,1.5880843
5,126,4.137286
5,128,2.2832828
5,129,5.1674967
5,130,4.3242335
5,131,0.4879641
5,132,2.9981043
5,133,4.0341787
5,134,1.2365595
5,135,1.6228096
5,136,-2.68591
5,137,3.53156
5,138,0.7323667
5,139,3.4376047
5,140,-1.1860425
5,141,2.658904
5,142,-3.9097614
5,143,3.1321206
5,144,0.64906895
5,145,1.6360908
5,146,2.0067546
5,147,-2.5531945
5,148,0.046164997
5,149,2.1794074
5,150,1.9723018
5,151,1.9682702
5,152,-1.4424229
5,153,1.6155188
5,154,4.0447264
5,155,-2.8432698
5,156,-3.841287
5,157,3.366156
5,158,0.93651956
5,159,2.5786338
5,160,-0.36220148
5,162,-1.7405162
5,163,2.171254
5,165,5.1219263
5,166,-0.25037855
5,167,0.57355404
5,168,2.97996
5,169,-5.638043
5,170,2.079831
5,171,-0.4154988
5,172,3.6239438
5,174,-0.81807303
5,175,-1.2501367
5,176,2.258968
5,177,-2.6299646
5,179,-2.7720573
5,180,0.5296716
5,181,2.0472891
5,182,3.2856271
5,184,0.8486524
5,185,0.27246043
5,186,4.005438
5,187,-1.3416225
5,188,1.9891483
5,189,-0.32140976
5,190,3.2756732
5,191,2.3961637
5,192,4.8245254
5,193,-4.533359
5,194,2.2463534
5,195,0.837582
5,196,1.0750858
5,197,3.1867554
5,198,2.2972398
5,199,3.0564647
5,200,0.17874116
5,201,1.0847758
5,202,3.2560408
5,203,0.06892255
5,204,1.6303743
5,205,-1.7056786
5,206,2.2973778
5,207,0.12470406
5,208,-3.5315683
5,210,0.4510543
5,211,-0.9213483
5,212,2.1450005
5,213,2.2987514
5,214,-0.68116605
5,215,2.0775332
5,216,2.2582288
5,217,-1.2552172
5,218,5.918903
5,219,0.059000477
5,220,2.4832544
5,221,2.8873332
5,222,0.91140383
5,223,3.3766234
5,224,2.041402
5,225,-3.7179677
5,226,-3.4556015
5,227,2.437031
6,0,3.8152716
6,1,2.7905774
6,2,4.075644
6,3,5.195855
6,4,3.7460792
6,5,2.7218382
6,6,4.145056
6,7,2.1402087
6,8,0.6229519
6,9,6.3925357
6,10,-0.79275346
6,11,0.32158917
6,12,6.089596
6,13,7.429641
6,14,-6.048187
6,15,-1.060771
6,16,0.94761527
6,17,1.4004221
6,18,5.1920843
6,19,-1.437736
6,20,3.7943718
6,21,4.1584477
6,22,4.729298
6,23,0.7467497
6,24,-2.0363777
6,25,-0.912981
6,26,-6.3933
6,27,4.41971
6,28,3.3403635
6,29,5.437062
6,30,4.8615856
6,31,6.2159863
6,32,2.4625554
6,33,3.3054643
6,34,3.311366
6,35,3.7886517
6,36,-4.7784944
6,37,-5.444192
6,38,-2.7320955
6,39,5.7278395
6,40,2.5338657
6,41,-2.9183
6,42,5.5316067
6,43,-3.1445045
6,44,0.23310691
6,45,-0.5242165
6,46,3.793628
6,47,6.93372
6,48,1.9614482
6,49,0.3598157
6,50,2.903032
6,51,6.0663166
6,52,5.5084667
6,53,1.9998747
6,55,2.7974377
6,56,2.643567
6,57,3.155844
6,58,5.343035
6,59,5.4277678
6,60,-2.8088872
6,61,-2.127551
6,62,1.7811998
6,63,-3.2908275
6,64,3.3914545
6,65,1.3122166
6,66,3.5602465
6,67,0.69460475
6,68,4.7061615
6,69,3.919631
6,70,1.3429904
6,71,4.6771946
6,72,-2.971798
6,73,1.0945734
6,74,1.1853572
6,75,2.8804429
6,76,-1.9020481
6,77,1.0592917
6,78,-4.4015775
6,79,3.1879656
6,80,-1.7460095
6,81,4.835922
6,82,4.098021
6,83,2.8702052
6,84,1.831604
6,85,1.4282594
6,86,1.2020633
6,87,3.3923688
6,88,1.6448469
6,89,3.6293225
6,90,5.5099764
6,91,1.6021918
6,92,5.336599
6,93,0.84932894
6,94,4.0927343
6,95,0.9678221
6,96,5.0892987
6,97,3.1243167
6,98,6.145531
6,99,5.346465
6,100,1.2214916
6,101,2.3970525
6,102,3.367998
6,103,2.1757803
6,104,3.954615
6,105,4.0144615
6,106,3.4372044
6,107,3.2178578
6,108,2.9561625
6,109,2.0267012
6,110,3.0537417
6,111,2.1799555
6,112,0.25023362
6,113,4.7059665
6,114,1.9370058
6,115,-0.69187593
6,116,-5.672235
6,117,5.3364553
6,118,3.08366
6,119,-0.60005164
6,120,1.8501767
6,121,4.8239193
6,122,5.1763005
6,123,-0.5448993
6,124,2.444634
6,125,3.2151015
6,126,3.9947412
6,127,6.213823
6,128,3.3094702
6,129,6.222216
6,130,4.9879556
6,131,3.432523
6,132,3.919631
6,133,4.395209
6,134,4.787218
6,135,-1.1432158
6,136,-1.5982927
6,137,1.4829885
6,138,0.30760744
6,139,2.3744643
6,140,1.6128632
6,141,4.595058
6,142,-2.2837327
6,143,1.6032586
6,144,2.060893
6,145,3.4500425
6,146,4.243869
6,147,1.0719312
6,148,0.2096596
6,149,-0.2485467
6,150,4.3283887
6,151,3.9345894
6,152,-1.155873
6,153,1.6829284
6,154,4.780465
6,155,-1.4701644
6,156,-1.4882925
6,157,3.5163422
6,158,-2.5101037
6,159,3.6919878
6,160,1.113962
6,162,-0.17720197
6,163,1.3429805
6,164,0.6098576
6,165,5.982948
6,166,2.2285616
6,167,2.679959
6,168,4.777335
6,169,-6.1148877
6,170,1.8994336
6,171,-0.065773204
6,172,-0.00047555522
6,173,0.42065403
6,174,1.9454843
6,175,0.5034929
6,176,3.9128203
6,177,-1.9985089
6,178,3.3232784
6,179,-1.0950657
6,180,4.525796
6,181,3.0894556
6,182,3.7359831
6,183,2.3534346
6,184,0.87157035
6,185,1.6414678
6,186,4.312293
6,187,1.0524895
6,188,1.9551893
6,189,1.594612
6,190,2.0191953
6,191,1.9511092
6,192,5.5527854
6,193,0.40446624
6,194,1.4840896
6,195,1.9960759
6,196,-0.18261491
6,197,5.414934
6,198,2.7129397
6,199,5.1584415
6,200,0.68497497
6,201,2.1163838
6,202,3.619267
6,203,0.6615169
6,204,0.98520494
6,205,-2.0246806
6,206,2.7774806
6,207,1.1696795
6,208,-2.3647687
6,209,5.1477304
6,210,2.4654505
6,211,-1.001722
6,212,2.329197
6,213,5.344343
6,214,1.314479
6,215,3.0061576
6,216,3.160745
6,217,-0.40074345
6,219,1.6450547
